Time (Sec);S1;S63;S69;S70;S71;S75;S76;S77;S78;S79;S80;S81;S82;S83;S84;S85;S86;S87;S88;S89;S90;S91;
2.2033333333333345;19160.0;99.59982559999997;99.79750879999999;99.93400559999999;99.73161439999998;99.73161439999998;99.86811119999999;99.59982559999997;99.66571999999998;99.9999;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.86811119999999;99.66571999999998;99.9999;99.9999;99.86811119999999;99.9999;99.93400559999999;
2.3033333333333346;19160.0;99.59982559999997;99.79750879999999;99.66571999999998;99.73161439999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;99.73161439999998;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.73161439999998;99.53393119999997;99.79750879999999;99.79750879999999;99.66571999999998;99.66571999999998;99.73161439999998;
2.4033333333333347;19160.0;99.59982559999997;99.79750879999999;99.66571999999998;99.73161439999998;99.66571999999998;99.53393119999997;99.59982559999997;99.66571999999998;99.66571999999998;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;
2.5033333333333347;19160.0;99.59982559999997;99.79750879999999;99.66571999999998;99.73161439999998;99.66571999999998;99.53393119999997;99.59982559999997;99.66571999999998;99.66571999999998;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;
2.603333333333335;19160.0;99.59982559999997;99.79750879999999;99.66571999999998;99.73161439999998;99.66571999999998;99.53393119999997;99.59982559999997;99.66571999999998;99.66571999999998;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;
2.703333333333335;19160.0;99.59982559999997;99.79750879999999;99.66571999999998;99.73161439999998;99.66571999999998;99.53393119999997;99.59982559999997;99.66571999999998;99.66571999999998;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;
2.803333333333335;19160.0;99.59982559999997;99.79750879999999;99.66571999999998;99.73161439999998;99.66571999999998;99.53393119999997;99.59982559999997;99.66571999999998;99.66571999999998;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;
2.903333333333335;19160.0;99.59982559999997;99.79750879999999;99.66571999999998;99.73161439999998;99.66571999999998;99.53393119999997;99.59982559999997;99.66571999999998;99.66571999999998;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;
3.003333333333335;19160.0;99.59982559999997;99.79750879999999;99.66571999999998;99.73161439999998;99.66571999999998;99.53393119999997;99.59982559999997;99.66571999999998;99.66571999999998;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;
3.103333333333335;19160.0;99.59982559999997;99.79750879999999;99.66571999999998;99.73161439999998;99.66571999999998;99.53393119999997;99.59972559999997;99.66571999999998;99.66571999999998;99.59982559999997;99.73161439999998;99.53393119999997;99.66571999999998;99.66561999999998;99.73161439999998;99.53393119999997;99.66571999999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;
3.203333333333335;19160.0;99.59972559999997;99.79750879999999;99.66571999999998;99.73151439999998;99.66561999999998;99.53393119999997;99.59972559999997;99.66561999999998;99.66571999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73161439999998;99.53383119999997;99.66571999999998;99.66571999999998;99.59982559999997;99.59982559999997;99.66571999999998;
3.3033333333333346;19160.0;99.59972559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66561999999998;99.53383119999997;99.59972559999997;99.66561999999998;99.66561999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
3.4033333333333347;19160.0;99.59972559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66561999999998;99.53383119999997;99.59972559999997;99.66561999999998;99.66561999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
3.5033333333333347;19160.0;99.59972559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66561999999998;99.53383119999997;99.59972559999997;99.66561999999998;99.66561999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
3.603333333333335;19160.0;99.59972559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66561999999998;99.53383119999997;99.59972559999997;99.66561999999998;99.66561999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
3.703333333333335;19160.0;99.59972559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66561999999998;99.53383119999997;99.59972559999997;99.66561999999998;99.66561999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
3.803333333333335;19160.0;99.59972559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66561999999998;99.53383119999997;99.59972559999997;99.66561999999998;99.66561999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
3.903333333333335;19160.0;99.59972559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66561999999998;99.53383119999997;99.59972559999997;99.66561999999998;99.66561999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
4.003333333333335;19160.0;99.59972559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66561999999998;99.53383119999997;99.59972559999997;99.66561999999998;99.66561999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
4.103333333333334;19160.0;99.59972559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66561999999998;99.53383119999997;99.59962559999997;99.66561999999998;99.66561999999998;99.59972559999997;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.73151439999998;99.53383119999997;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
4.203333333333335;19160.0;99.59962559999997;99.79740879999999;99.66561999999998;99.73151439999998;99.66551999999997;99.53383119999997;99.59962559999997;99.66551999999997;99.66561999999998;99.59962559999997;99.73151439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73151439999998;99.53373119999996;99.66561999999998;99.66561999999998;99.59972559999997;99.59972559999997;99.66561999999998;
4.3033333333333355;19160.0;99.59962559999997;99.79740879999999;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59962559999997;99.66551999999997;99.66551999999997;99.59962559999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
4.403333333333336;19160.0;99.59962559999997;99.79730879999998;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59962559999997;99.66551999999997;99.66551999999997;99.59962559999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
4.5033333333333365;19160.0;99.59962559999997;99.79730879999998;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59962559999997;99.66551999999997;99.66551999999997;99.59962559999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
4.603333333333336;19160.0;99.59962559999997;99.79730879999998;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59962559999997;99.66551999999997;99.66551999999997;99.59962559999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
4.703333333333336;19160.0;99.59962559999997;99.79730879999998;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59962559999997;99.66551999999997;99.66551999999997;99.59962559999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
4.8033333333333355;19160.0;99.59962559999997;99.79730879999998;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59962559999997;99.66551999999997;99.66551999999997;99.59962559999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
4.903333333333335;19160.0;99.59962559999997;99.79730879999998;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59962559999997;99.66551999999997;99.66551999999997;99.59962559999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
5.003333333333335;19160.0;99.59962559999997;99.79730879999998;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59962559999997;99.66551999999997;99.66551999999997;99.59962559999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
5.103333333333334;19160.0;99.59962559999997;99.79730879999998;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59962559999997;99.66551999999997;99.66551999999997;99.59962559999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53373119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
5.203333333333335;19160.0;99.59952559999996;99.79730879999998;99.66551999999997;99.73141439999998;99.66551999999997;99.53373119999996;99.59952559999996;99.66551999999997;99.66551999999997;99.59952559999996;99.73141439999998;99.53363119999996;99.66551999999997;99.66551999999997;99.73141439999998;99.53363119999996;99.66551999999997;99.66551999999997;99.59962559999997;99.59962559999997;99.66551999999997;
5.3033333333333355;19160.0;99.59952559999996;99.79730879999998;99.66541999999997;99.73141439999998;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73141439999998;99.53363119999996;99.66541999999997;99.66541999999997;99.73141439999998;99.53363119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
5.403333333333336;19160.0;99.59952559999996;99.79730879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
5.5033333333333365;19160.0;99.59952559999996;99.79720879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
5.603333333333337;19160.0;99.59952559999996;99.79720879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
5.703333333333337;19160.0;99.59952559999996;99.79720879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
5.803333333333336;19160.0;99.59952559999996;99.79720879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
5.903333333333336;19160.0;99.59952559999996;99.79720879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
6.000000000000007;19160.0;99.59952559999996;99.79720879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
6.103333333333335;19160.0;99.59952559999996;99.79720879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53363119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
6.203333333333336;19160.0;99.59952559999996;99.79720879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53363119999996;99.59952559999996;99.66541999999997;99.66541999999997;99.59952559999996;99.73131439999997;99.53353119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53353119999996;99.66541999999997;99.66541999999997;99.59952559999996;99.59952559999996;99.66541999999997;
6.303333333333336;19160.0;99.46302879999996;99.79720879999998;99.66541999999997;99.73131439999997;99.66541999999997;99.53353119999996;99.59942559999996;99.66541999999997;99.66541999999997;99.46302879999996;99.73131439999997;99.53353119999996;99.66541999999997;99.66541999999997;99.73131439999997;99.53353119999996;99.66541999999997;99.66541999999997;99.59942559999996;99.46302879999996;99.66541999999997;
6.403333333333337;19160.0;99.46302879999996;99.73131439999997;99.46302879999996;99.73131439999997;99.66531999999997;99.53353119999996;99.39713439999996;99.66531999999997;99.66531999999997;99.46302879999996;99.73131439999997;99.53353119999996;99.66531999999997;99.66531999999997;99.73131439999997;99.53353119999996;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
6.502017333333338;19160.0;99.46302879999996;99.73131439999997;99.39713439999996;99.73121439999997;99.66531999999997;99.53353119999996;99.39713439999996;99.59942559999996;99.66531999999997;99.46302879999996;99.73121439999997;99.53353119999996;99.66531999999997;99.66531999999997;99.73121439999997;99.53353119999996;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
6.6120613333333385;19160.0;99.46302879999996;99.59481759999997;99.39713439999996;99.73121439999997;99.66531999999997;99.53353119999996;99.39713439999996;99.59942559999996;99.66531999999997;99.46302879999996;99.73121439999997;99.53353119999996;99.66531999999997;99.59942559999996;99.73121439999997;99.53353119999996;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
6.720789333333339;19160.0;99.46302879999996;99.59481759999997;99.39713439999996;99.73121439999997;99.66531999999997;99.53353119999996;99.39713439999996;99.59942559999996;99.66531999999997;99.46302879999996;99.73121439999997;99.53353119999996;99.66531999999997;99.59942559999996;99.73121439999997;99.53353119999996;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
6.820789333333338;19160.0;99.46302879999996;99.59481759999997;99.39713439999996;99.73121439999997;99.66531999999997;99.53353119999996;99.39713439999996;99.59942559999996;99.66531999999997;99.46302879999996;99.73121439999997;99.53353119999996;99.66531999999997;99.59942559999996;99.73121439999997;99.53353119999996;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
6.920789333333338;19160.0;99.46302879999996;99.59481759999997;99.39713439999996;99.73121439999997;99.66531999999997;99.53353119999996;99.39713439999996;99.59942559999996;99.66531999999997;99.46302879999996;99.73121439999997;99.53353119999996;99.66531999999997;99.59942559999996;99.73121439999997;99.53353119999996;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
7.0207893333333375;19160.0;99.46302879999996;99.59481759999997;99.39713439999996;99.73121439999997;99.66531999999997;99.53353119999996;99.39713439999996;99.59942559999996;99.66531999999997;99.46302879999996;99.73121439999997;99.53353119999996;99.66531999999997;99.59942559999996;99.73121439999997;99.53353119999996;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
7.120789333333337;19160.0;99.46302879999996;99.59481759999997;99.39713439999996;99.73121439999997;99.66531999999997;99.53353119999996;99.39713439999996;99.59942559999996;99.66531999999997;99.46302879999996;99.73121439999997;99.53353119999996;99.66531999999997;99.59942559999996;99.73121439999997;99.53353119999996;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
7.203333333333337;19160.0;99.46302879999996;99.59481759999997;99.39713439999996;99.73121439999997;99.66531999999997;99.53353119999996;99.39713439999996;99.59942559999996;99.66531999999997;99.46302879999996;99.73121439999997;99.53343119999995;99.66531999999997;99.59942559999996;99.73121439999997;99.53353119999996;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
7.303333333333336;19160.0;99.46302879999996;99.59481759999997;99.39713439999996;99.73121439999997;99.66531999999997;99.53343119999995;99.39713439999996;99.59942559999996;99.66531999999997;99.46302879999996;99.73121439999997;99.53343119999995;99.66531999999997;99.59942559999996;99.73121439999997;99.53343119999995;99.52892319999997;99.66531999999997;99.59942559999996;99.46302879999996;99.66531999999997;
7.403333333333335;19160.0;99.32653199999996;99.59481759999997;99.26063759999995;99.73121439999997;99.66531999999997;99.53343119999995;99.39703439999995;99.59942559999996;99.66531999999997;99.32653199999996;99.73121439999997;99.53343119999995;99.66531999999997;99.59942559999996;99.73121439999997;99.53343119999995;99.52892319999997;99.66531999999997;99.59932559999996;99.32653199999996;99.66521999999996;
7.502017333333335;19160.0;99.32653199999996;99.52892319999997;99.19474319999995;99.73121439999997;99.66521999999996;99.53343119999995;99.19474319999995;99.39703439999995;99.66521999999996;99.32653199999996;99.73121439999997;99.53343119999995;99.66521999999996;99.46292879999996;99.73121439999997;99.53343119999995;99.39242639999996;99.66521999999996;99.59932559999996;99.32653199999996;99.66521999999996;
7.603333333333335;19160.0;99.32653199999996;99.39242639999996;99.12884879999994;99.73111439999997;99.66521999999996;99.53343119999995;99.19474319999995;99.39703439999995;99.66521999999996;99.26063759999995;99.73111439999997;99.53343119999995;99.66521999999996;99.46292879999996;99.73111439999997;99.53343119999995;99.39242639999996;99.66521999999996;99.59932559999996;99.32653199999996;99.66521999999996;
7.792456000000001;19160.0;99.32653199999996;99.39242639999996;99.12884879999994;99.73111439999997;99.66521999999996;99.53343119999995;99.19474319999995;99.39703439999995;99.66521999999996;99.26063759999995;99.73111439999997;99.53343119999995;99.66521999999996;99.39703439999995;99.73111439999997;99.53343119999995;99.39242639999996;99.66521999999996;99.59932559999996;99.32653199999996;99.66521999999996;
7.892456000000001;19160.0;99.32653199999996;99.39242639999996;99.12884879999994;99.73111439999997;99.66521999999996;99.53343119999995;99.19474319999995;99.39703439999995;99.66521999999996;99.26063759999995;99.73111439999997;99.53343119999995;99.66521999999996;99.39703439999995;99.73111439999997;99.53343119999995;99.39242639999996;99.66521999999996;99.59932559999996;99.32653199999996;99.66521999999996;
7.992456000000001;19160.0;99.32653199999996;99.39242639999996;99.12884879999994;99.73111439999997;99.66521999999996;99.53343119999995;99.19474319999995;99.39703439999995;99.66521999999996;99.26063759999995;99.73111439999997;99.53343119999995;99.66521999999996;99.39703439999995;99.73111439999997;99.53343119999995;99.39242639999996;99.66521999999996;99.59932559999996;99.32653199999996;99.66521999999996;
